symbol,market
2586,TYO
2588,TYO
BISDA,ASX
WMF,FRA
ASSB,MCX
BPF,SGX
2962,HKG
6121,TYO
TPM,WSE
P1YK,ETR
P1YK,FRA
ADHI,IDX
MRX,NYSE
MRX,INDEXVIE
DI4O,LON
2608,TYO
584,SGX
265520,KOSDAQ
2686,TYO
MCHB,OTCMKTS
ROR,FRA
ROR,VIE
DINEA,BMV
2724,TYO
2736,TYO
2740,INDEXDB
2748,INDEXDB
1979,TYO
5279,TYO
2799,TYO
2746,INDEXDB
2778,TYO
2747,TYO
2747,INDEXDB
ASTI,OTCMKTS
ASTINO,KLSE
2009,TYO
8035,TYO
2884,TYO
EXEN,ASX
MTB,BME
MTB,FRA
1766,TYO
RFG,NYSEARCA
RFG,JSE
LNGRES,KLSE
2003,TYO
ARTA,IDX
TIN,NYSE
2936,HKG
SLR,BME
NOS,MCE
2350,TADAWUL
ALKA,IST
ASPT,OTCMKTS
E3B,SGX
8772,TYO
4570,TYO
7822,TYO
2140,TADAWUL
BEON,ETR
BEON,FRA
BUF,TSE
B07,SGX
FDM,NYSEARCA
HRG,FRA
SCE,FRA
3073,TYO
5758,TYO
3040,TADAWUL
3040,TYO
3840,TYO
CNWK,ETR
CSV,ASX
BKX,INDEXNASDAQ
BKX,SGX
3065,TYO
3237,TYO
8769,TYO
2136,TYO
3067,TYO
3068,TYO
3238,TYO
HDF,ASX
TCF,CVE
DEMG,NYSEARCA
ERGO,OTCMKTS
EXEL,NASDAQ
GLR,CNSX
6639,TYO
7313,TYO
2144,TYO
3841,TYO
3842,TYO
5412,TYO
2468,HKG
2468,TYO
FLM,NYSEARCA
ASP,NYSE
ASP,STO
ATM,FRA
ATM,WSE
AFC,SGX
AFC,BKK
3843,TYO
3844,TYO
6637,TYO
6638,TYO
9381,TYO
3075,TYO
GNOM,NASDAQ
EMPR,OTCMKTS
2670,TYO
GCOM,NASDAQ
1TM,JSE
GTE,NYSEMKT
GSC1,SWX
GSRAY,IST
GOODY,IST
8771,TYO
3845,TYO
6635,TYO
6636,TYO
3242,TYO
2145,TYO
3076,TYO
3708,TYO
EEM,NYSEARCA
HYD,NYSEARCA
HYD,LON
HYD,TSE
HYDP,OTCMKTS
HERC,OTCMKTS
TT,LON
ASBN,OTCMKTS
8354,TYO
9412,TYO
3077,TYO
INTO,OTCMKTS
ACI,FRA
ACI,CNSX
IDFB,OTCMKTS
PTR,BCBA
ININ,NASDAQ
TFP,KLSE
TFD,BKK
519228,BOM
3848,TYO
3079,TYO
3847,TYO
6256,TYO
8409,TYO
2729,TYO
8039,TYO
HME,NYSE
HME,FRA
CGPI,OTCMKTS
2048,TYO
HAV,NYSE
CAMT,EPA
3080,TYO
3080,TADAWUL
2152,TYO
CIEB,BMV
O1BC,SWX
KARE,OTCMKTS
GLORY,NSE
ACTL,OTCMKTS
531897,BOM
RSAWIT,KLSE
2154,TYO
3851,TYO
3852,TYO
2156,TYO
8732,TYO
LLY,SWX
LLY,BCBA
MRL,BME
MRL,INDEXVIE
L02,SGX
JMT,BKK
JMT2,FRA
6634,TYO
MDN,TSE
3853,TYO
2157,TYO
6255,TYO
MEGA,IDX
VITA,BIT
5F7,SGX
3326,TYO
3082,TYO
6633,TYO
3244,TYO
3439,TYO
4369,TYO
8072,TYO
BRK,TSE
NZYMB,SWX
SLV,NYSEARCA
EZCH,NASDAQ
EZCH,TLV
523387,BOM
2221,TYO
E27,SGX
PSL,BKK
7614,TYO
EVTP,OTCMKTS
5GC,SGX
ANG,CURRENCY
5FF,SGX
NSE,NYSE
3254,TYO
7774,TYO
3093,TYO
3093,INDEXDB
1414,TYO
3620,TYO
PFZ,LON
PAPA,OTCMKTS
PEPR,OTCMKTS
HGS,FRA
3083,TYO
3245,TYO
3246,TYO
7821,TYO
FDR,EPA
FDR,BME
RHM,LON
RHM,SWX
AD8,SGX
NCE,LON
VIG,NYSEARCA
VIG,VIE
TRUB,IDX
6677,TYO
RSB,LON
RSB,FRA
TUS,CVE
PRED,OTCMKTS
I85,SGX
FSG,NYSEARCA
FSG,WSE
1412,TYO
3085,TYO
REDT,LON
6409,TYO
8052,TYO
RPT,CVE
TXN,FRA
TXN,SWX
TXN,BMV
TXN,BCBA
TXN,VIE
MCD,SWX
SPIR,OTCMKTS
ARBA,NASDAQ
SING,OTCMKTS
STRN,NASDAQ
STRN,SWX
SAR,EPA
SAR,CURRENCY
SUBUR,KLSE
SOMC,OTCMKTS
TROP,KLSE
8280,TADAWUL
RSTI,NASDAQ
RSTI,MCX
RSTI,SWX
MAGP,OTCMKTS
MAGP,IDX
3857,TYO
6254,TYO
9234,TYO
TTH,TSE
9382,TYO
3248,TYO
3249,TYO
TEXN,ASX
TSX3,FRA
TLI,LON
TLI,FRA
2737,TYO
UKEM,BKK
T18,SGX
3250,TYO
3090,TYO
3090,HKG
3090,TADAWUL
3090,INDEXDB
3441,TYO
3251,TYO
8728,TYO
WKF,JSE
2185,TYO
SOH,JSE
ST5,ETR
B3S,WSE
2165,TYO
3091,TYO
3091,HKG
3091,TADAWUL
3091,INDEXDB
3252,TYO
1413,TYO
3859,TYO
8710,TYO
2168,HKG
2168,TYO
VCF,NYSEMKT
BIOX,INDEXCME
RFV,NYSEARCA
RFV,ASX
ESTAR,BKK
3372,TYO
3092,TYO
3092,INDEXDB
2170,TYO
2170,TADAWUL
6164,TYO
OPF,WSE
2220,TYO
2220,TADAWUL
100250,KRX
900010,KOSDAQ
3027,TYO
5LE,SGX
8110,TYO
8110,TADAWUL
TWT,ASX
2389,TYO
TALV,LON
6103,TYO
3331,HKG
3331,TYO
2090,TADAWUL
CGL,LON
SAME,IDX
UNGL,INDEXFTSE
B66,SGX
6050,TYO
6050,TADAWUL
ARNI,OTCMKTS
WGR,JSE
ECOP,OTCMKTS
VSCM,OTCMKTS
CBI,TLV
RTL,NYSEARCA
RTL,ETR
RTL,INDEXVIE
8708,TYO
IPF,NYSEARCA
IPF,JSE
IPF,WSE
1881,TYO
526733,BOM
507892,BOM
3001,TYO
3059,TYO
1696,TYO
DON,NYSEARCA
STGZ,OTCMKTS
8129,TYO
WDC,NASDAQ
WDC,ASX
WDC,SWX
WDC,BMV
WDC,VIE
2001,TYO
3131,TYO
3132,TYO
3133,TYO
3134,TYO
3135,TYO
3137,TYO
3138,TYO
3139,HKG
3139,TYO
593,SGX
593,FRA
3191,TYO
3192,TYO
3193,TYO
3194,TYO
3195,TYO
3196,TYO
3197,TYO
3198,TYO
3199,TYO
500033,BOM
COMD,SWX
PSEC,SWX
STEP,LON
MMTC,OTCMKTS
MMTC,NSE
8309,TYO
3221,TYO
3223,TYO
3224,TYO
3267,TYO
1896,TYO
3290,TYO
3296,TYO
3297,TYO
3298,TYO
3299,TYO
BPL,NYSE
BPL,NZE
IDAS,OTCMKTS
DMISH,IST
INAL,INDEXDB
513242,BOM
KEH,JSE
500326,BOM
KOVAI,NSE
523323,BOM
3300,HKG
3300,TYO
3306,TYO
3308,TYO
3309,TYO
3321,TYO
3332,TYO
2483,TPE
2483,TYO
3029,HKG
5401,TYO
3294,TYO
3316,TYO
524727,BOM
531847,BOM
RMT,CVE
B1ZU,SGX
PCL,NYSE
PCL,ASX
526606,BOM
3741,TYO
3415,TYO
3416,TYO
3417,TYO
3418,TYO
542,SGX
3451,TYO
3452,TYO
3453,TYO
3455,TYO
3456,TYO
3457,TYO
3458,TYO
3459,TYO
3460,TYO
3461,TYO
3462,TYO
3463,TYO
3464,TYO
3465,TYO
3467,TYO
3469,TYO
3470,TYO
3471,TYO
3472,TYO
3473,TYO
3474,TPE
3474,TYO
3475,TYO
3477,TYO
3478,TYO
3800,TYO
BC21,FRA
4194,HKG
3209,TYO
V7I,FRA
IM,NYSE
6736,TYO
3529,TYO
3536,TPE
3536,TYO
3537,TYO
3538,TYO
3539,TYO
3540,TYO
3541,TYO
3542,TYO
3543,TYO
3544,TYO
3545,TYO
3547,TYO
3549,TYO
3551,TYO
3550,TYO
3558,TYO
3560,TYO
3561,TYO
3563,TYO
2181,TYO
BTL,INDEXVIE
DRC,NYSE
100700,KOSDAQ
PLD,FRA
MCT,KLSE
8031,TYO
HOIL,LON
APPM,OTCMKTS
TRW,NYSE
SAH,JSE
PSD,LON
PSD,FRA
3600,TYO
3610,TYO
3636,TYO
3639,TYO
TSF,BKK
3651,TYO
3652,TYO
3665,TYO
3685,TYO
3686,TYO
3688,TYO
3690,TYO
3692,TYO
3694,TYO
3695,TYO
3696,TYO
3697,TPE
3697,TYO
3698,TYO
BARU,LON
ENRG,IDX
8011,TYO
8011,TADAWUL
ITA,NYSEARCA
ITA,LON
PALM,LON
3799,TYO
SNGF,INDEXNYSEGIS
CAD,CURRENCY
MRK1T,TAL
PIW,WSE
SOME,OTCMKTS
1808,TYO
768,FRA
3868,HKG
STD,CURRENCY
WST,CURRENCY
USG,AMS
MEQ,ASX
DEO,NYSE
DEO,BCBA
SED,BME
SED,FRA
AXU,NYSEMKT
KTB,BKK
2953,HKG
LIT,NYSEARCA
3900,TYO
3901,TYO
3903,TYO
3904,TYO
3905,TYO
3907,TYO
3909,TYO
3910,TYO
3912,TYO
3914,TYO
3915,TYO
3916,TYO
3917,TYO
3918,TYO
3919,TYO
3920,TYO
3921,TYO
3922,TYO
3923,TYO
3924,TYO
3925,TYO
3926,TYO
3927,TYO
3928,TYO
3929,TYO
3930,TYO
3935,TYO
3936,TYO
3937,TYO
3938,TYO
3939,TYO
3940,TYO
3953,TYO
3961,TYO
3962,TYO
3963,TYO
3965,TYO
3966,TYO
3968,TYO
3969,TYO
3970,TYO
3974,TYO
3975,TYO
3976,TYO
3981,TYO
3983,TYO
3984,TYO
DTAC,BKK
SLE,ASX
104700,KRX
3689,TYO
5BK,FRA
BJZ,SGX
8940,TYO
PAF,NYSEARCA
PAF,CNSX
PAF,BKK
APH,CVE
ATE,ASX
521167,BOM
523738,BOM
ALFA,NYSEARCA
ALFA,STO
ALFA,MUTF
AHF,BME
ACME,OTCMKTS
500028,BOM
ASHL,TLV
XLG,NYSEARCA
XLG,FRA
XLF,NYSEARCA
XLF,BMV
BECREL,NSE
BG,LON
BYR,CURRENCY
BOGA,IDX
CSPM,INDEXEURO
CRTX,NASDAQ
CENK,OTCMKTS
CHOW,BKK
501833,BOM
GRAN,NASDAQ
CHCC,OTCMKTS
CIND,OTCMKTS
509130,BOM
3831,TYO
3832,TYO
3834,TYO
3835,TYO
4344,TYO
DSM,SWX
CFI,CVE
DSFI,IDX
OGG1,FRA
DCW,FRA
DBYC,OTCMKTS
EIT,LON
EIM,NYSEMKT
EIM,ICE
KRMC,OTCMKTS
517378,BOM
IEYHO,IST
EEG1T,TAL
EXL,NYSE
EXL,FRA
EXL,WSE
EIH,LON
WTCM,MCX
526624,BOM
IBSG,FRA
IBSG,ETR
7820,TYO
FNXC,OTCMKTS
502865,BOM
FLXI,OTCMKTS
WESL,EBR
FABL,INDEXDB
PCB,NYSE
505737,BOM
513063,BOM
GAI,NASDAQ
3094,TYO
3094,INDEXDB
GP,CVE
8410,TYO
2173,TYO
EMDE,BCBA
EMDE,IDX
3095,INDEXDB
500655,BOM
GRASIM,NSE
NPK,CVE
NPK,TSE
NPK,JSE
NPK,FRA
NPK,BKK
GRV,WSE
GIP,CURRENCY
GTN,WSE
GDTX,LON
CTN,INDEXNYSEGIS
4571,TYO
HDFC,NSE
UVT,NYSEARCA
UVT,FRA
GOFF,OTCMKTS
GOFF,BCBA
526307,BOM
HNB,NYSEMKT
HNB,FRA
HDC,JSE
HDC,CNSX
512303,BOM
HAYL,OTCMKTS
500672,BOM
DHA,FRA
6252,TYO
CIBL,MUTF_CA
3098,TYO
3098,HKG
3098,INDEXDB
3099,TYO
3099,INDEXDB
3626,TYO
ITH,INDEXNYSEGIS
ITC,NYSE
500214,BOM
INFY,BCBA
ICI,NYSEARCA
IMCL,OTCMKTS
IOC,NYSE
500720,BOM
ESSDEE,NSE
IFCI,OTCMKTS
INSF,OTCMKTS
F5S,FRA
AXV,SGX
8725,TYO
4573,TYO
JCT,BKK
500223,BOM
JCTEL,NSE
JDST,NYSEARCA
JDST,BMV
JKS,SWX
500306,BOM
FPT,JSE
FPT,FRA
JKH,NYSEARCA
JTI,TLV
JYN,NYSEARCA
GMC,TSE
GMC,NASDAQ
GMC,LON
523449,BOM
KRN,SWX
523411,BOM
500240,BOM
KDL,ASX
KHC,BMV
KHC,SWX
KHC,VIE
KKC,BKK
HAP,NYSEARCA
KMF,CURRENCY
KMB,BCBA
SBL,ASX
LMW,FRA
KBC,LON
KBC,SWX
LIP,TSE
KLS,INDEXDJX
NNX,ETR
NNX,FRA
LUMX,SWX
LTO,ETR
DAGI,IST
LALU,LON
2200,TADAWUL
2198,TYO
MFI,NASDAQ
500264,BOM
MAST,OTCMKTS
500267,BOM
526143,BOM
500890,BOM
MRF,JSE
MRF,FRA
MCBK,OTCMKTS
HEIM,KLSE
BOS,NYSEARCA
CV,NYSE
MRPS,OTCMKTS
HMB,CVE
HMB,SWX
MDX,CVE
MDX,BKK
MRM,CNSX
517336,BOM
502407,BOM
NPI,NYSE
VINO,OTCMKTS
ISP,BIT
ISP,NYSE
500452,BOM
NEST,OTCMKTS
JSMR,IDX
NIB,NYSEARCA
NCL,NYSE
NCL,BKK
NUCHEM,NSE
NRL,FRA
NRL,JSE
UOA,FRA
EH5,SGX
PNC,NSE
PNC,ASX
PVI,NYSEARCA
PVI,FRA
PQL,ETR
PQL,FRA
HMS,STO
6271,TYO
RAL,FRA
513511,BOM
PSMC,BATS
PPS,NYSE
PPS,BKK
NPD,NYSE
PURE,OTCMKTS
500329,BOM
PRL,CNSX
CRFT,OTCMKTS
SGRO,IDX
500358,BOM
COTE,OTCMKTS
RSI,LON
RSI,ETR
RSI,FRA
531215,BOM
RCF,ASX
RPG,NYSEARCA
RPG,LON
RNCP,OTCMKTS
MBT1,FRA
RIL,ASX
SLND,MCX
523363,BOM
519305,BOM
SAMTEL,BKK
SCND,OTCMKTS
501887,BOM
SKF,NYSEARCA
4620,TYO
3SQ1,ETR
STLT,OTCMKTS
SIV,INDEXCBOE
SCIL,OTCMKTS
PTC,FRA
SDT,FRA
UCL,CVE
TAFL,FRA
THY,FRA
506687,BOM
517159,BOM
TISCO,BKK
BEP,FRA
STC,BIT
MOU,NYSEARCA
BKM,LON
BKM,WSE
5MC,FRA
UPM,HEL
UPM,FRA
GNM,CVE
SVC,CURRENCY
PARAL,NSE
SSI,ASX
SSI,BKK
TCM,TSE
TCM,ASX
TNA,NYSEARCA
VOLT,OTCMKTS
VDE,NYSEARCA
AFT,JSE
VT,NYSEARCA
TMC,TSE
TMC,BKK
VHC,NYSEMKT
508494,BOM
WMCO,NYSEMKT
8903,TYO
AIC,CVE
4569,TYO
WALK,OTCMKTS
WPL,SWX
WPL,WSE
513240,BOM
SLI,NYSEMKT
506852,BOM
ALF,ETR
3355,TYO
ARMD,MCX
2148,TYO
5HJ,SGX
SPGH,NYSEARCA
OPI,JSE
526137,BOM
KTCG,VIE
VPL,NYSEARCA
VPL,BMV
REI,INDEXDJX
REI,NYSEMKT
DYY,NYSEARCA
ACY,NYSEMKT
ACY,NZE
522108,BOM
524480,BOM
PARA,OTCMKTS
SHY,NYSEARCA
CMPL,TLV
1724,TYO
REAC,OTCMKTS
SHH,CNSX
SHH,KLSE
NOKN,BMV
MCFI,OTCBB
4007,TYO
4007,TADAWUL
4008,TYO
4008,TADAWUL
4009,TADAWUL
4031,TYO
4031,TADAWUL
4042,TYO
BMH,SGX
8022,TYO
5967,TYO
4167,HKG
HMPRO,BKK
4189,TYO
AEONTS,BKK
4191,HKG
SRO,FRA
BPAT,BCBA
2451,TYO
POZ,WSE
ALICT,EPA
BLIN,SWX
AGXDA,ASX
4242,TYO
4246,TYO
4248,TYO
4290,TYO
4290,TADAWUL
PHX,FRA
2327,TYO
BVIC,IDX
AVG1L,VSE
4342,TYO
711,FRA
3A,KLSE
3911,TYO
6926,TYO
TOMEI,KLSE
L23,SGX
CTS1L,VSE
4316,TYO
PVF,CVE
PVF,LON
SVST,LON
2317,TYO
5396,INDEXDB
3770,TYO
4541,TYO
4543,TYO
4549,TYO
4550,TYO
4551,TYO
4552,TYO
4556,TYO
4591,TYO
4592,TYO
4593,TYO
4594,TYO
4595,TYO
4596,TYO
4597,TYO
NPG,NYSEMKT
NPG,BME
CMX,FRA
4350,TYO
8080,TADAWUL
MICE,IDX
GBMN,SWX
AJIYA,KLSE
5DP,SGX
SCOPE,KLSE
WCEHB,KLSE
OMAX,OTCMKTS
OMAX,ETR
KZL,ASX
J03,SGX
KBES,KLSE
MAB,NYSEMKT
MAB,WSE
4739,TYO
4754,TYO
4762,TYO
594,SGX
MITI,NASDAQ
CGT,CVE
4531,TYO
LBPE,OTCMKTS
SPE,CVE
564,SGX
PAOS,OTCMKTS
PAOS,KLSE
TR61,ETR
EPY,CNSX
6351,TYO
MEMI,OTCMKTS
PIKK,MCX
ARJ,NYSE
ARJ,ASX
4968,TYO
4972,TYO
4973,TYO
4979,TYO
ICSH,BATS
AWK,FRA
AWK,SGX
CYN,NYSE
IRAO,MCX
ZUK,WSE
6175,TYO
ACV,SGX
AES,ASX
AFFI,OTCMKTS
8179,TYO
A34,SGX
AVT,CVE
AVT,LON
LME1R,RSE
ATEC,VIE
APEX,IDX
AZR,TSE
AZR,SGX
AZR,FRA
AZRB,KLSE
1211,TADAWUL
2594,TYO
OROB,OTCMKTS
BAFS,BKK
BSLDA,ASX
2388,TYO
BLTA,OTCMKTS
BLTA,IDX
BAX,SWX
TTI,BKK
TTI,SWX
T09,SGX
CAROL,BOM
CIC,FRA
CCU,CVE
4665,TYO
3828,TYO
6264,TYO
5440,TYO
DLT,ASX
DLT,JSE
BMT,SGX
DLTA,OTCMKTS
DLTA,IDX
DVTT,EPA
MLPRX,MUTF
TAGR,EPA
9430,TYO
FTEC,NYSEARCA
TECA,OTCMKTS
CGE,ETR
5484,TYO
6237,TYO
ENGKAH,KLSE
EPMB,KLSE
ECL,BKK
A17U,SGX
PSE,INDEXDJX
PSE,CNSX
CQ1,FRA
1386,TYO
IRCP,BCBA
IRCP,BKK
IRCP,SWX
HKSAV,HEL
SABK,OTCMKTS
3350,TYO
AEONCR,KLSE
5116,KLSE
GENCO,BKK
6180,TYO
GAS,BME
GSG,NYSEARCA
GLOMAC,KLSE
GNP,BMV
6104,TYO
2984,HKG
UEMS,KLSE
6996,TYO
9943,TYO
4210,TADAWUL
4210,INDEXDB
2174,TYO
3622,TYO
3896,TYO
5423,TYO
FLS,CPH
4708,TYO
3913,TYO
4119,TYO
BKV,SGX
BKV,VIE
YILAI,KLSE
INNX,OTCMKTS
OPG,WSE
3Z6,FRA
4335,TYO
KRI,CNSX
KRI,WSE
PRF,NYSEARCA
3627,TYO
3263,TYO
4109,TYO
SEEHUP,KLSE
5MQ,SGX
JUD,FRA
OPN,WSE
WXF,VIE
WXF,WSE
KGROUP,KLSE
BMA,BCBA
BMA,FRA
BMA,CVE
BMA,SGX
6156,TYO
HVL,BME
4180,TADAWUL
SKX,CVE
SKL,TSE
SKL,FRA
SKL,WSE
VNS,FRA
VNS,ETR
KSL,BKK
KSL,KLSE
5CF,SGX
8CS,FRA
3628,TYO
5614,TYO
8520,TYO
5380,TYO
TSO,FRA
LALIN,BKK
8008,TYO
ASMI,IDX
ASM,NYSEMKT
MMM,SWX
MMM,BCBA
HGI,NYSEARCA
VRAO,MCX
ETGK,MCX
PRFN,SWX
PRFN,MCX
INVEXA,BMV
MAJOR,BKK
MGD,CNSX
MGD,INDEXNYSEGIS
RKH,NYSEARCA
RKH,MUTF
MAXIS,KLSE
4103,HKG
Q-CON,BKK
3931,TYO
AJA,ETR
AJA,FRA
AJA,BKK
AMANAH,BKK
NMI,ETR
NMI,FRA
NPC,NYSE
NPC,KLSE
KFL,WSE
NPT,LON
NPT,CNSX
ENGT,OTCMKTS
ENGTEX,KLSE
N14,SGX
DBE,NYSEARCA
CAZA,LON
CAZA,NASDAQ
DPC,CNSX
SKPI,OTCMKTS
531431,BOM
OPUS,OTCMKTS
OPUS,STO
SIOR,OTCMKTS
CTL,TSE
CTL,INDEXVIE
VID,BME
TUAA,OTCMKTS
TTC,CNSX
PBP,NYSEARCA
PIH,TLV
KBB,CNSX
EKA,WSE
POLAR,BKK
3423,TYO
BBS,FRA
CALU,SWX
G2N,FRA
NST,NYSE
RUB,CURRENCY
4689,TYO
QLG,FRA
NEA,BME
KRKO,MCX
KRKOP,MCX
QNT,WSE
SELT,OTCMKTS
ZST,WSE
RLK,FRA
ACTI,LON
PLC,CVE
PLC,TPE
MSM,JSE
MSM,FRA
MSM,KLSE
RION,BMV
NR7,SGX
RKB1R,RSE
4744,TYO
RPC,BKK
RPC,WSE
RQL,ASX
TMS,NYSE
5388,TYO
STHAI,BKK
SAN1L,VSE
SOW,SWX
SANT,OTCMKTS
BSAN,SWX
3353,TYO
CHUO,BKK
SPALI,BKK
SASA,IST
2659,TYO
BBC,CVE
MPIC,BKK
2323,TYO
ARSAN,IST
5371,INDEXDB
4345,TYO
8160,TYO
8160,TADAWUL
TMM,ASX
TICON,BKK
T12,SGX
TUA,NZE
TUA,ASX
ITV,BKK
ITV,CNSX
FIBON,KLSE
H17,SGX
SNPS,FRA
SNPS,VIE
UTR1L,VSE
AEM,SWX
AEM,VIE
GHP,STO
3401,TYO
CVB,LON
CVIEW,KLSE
2883,TYO
8193,TYO
CZA,NYSEARCA
CZA,CVE
CZA,JSE
3546,TYO
VTL,WSE
8157,TYO
6023,TYO
AGI,LON
3051,HKG
TF,NYSEMKT
8201,TYO
CDX,NASDAQ
6147,TYO
SRX,LON
SRX,INDEXVIE
DTH,NYSEARCA
OPE,LON
EDSERV,NSE
YAR,SWX
QG1,SGX
CAMRES,KLSE
EVOA,LON
SMLC,INDEXCBOE
FLG,LON
FLG,NYSEARCA
BARS,NYSEARCA
ESR,NYSEARCA
ESR,LON
4030,TADAWUL
YUASA,BKK
INET,BKK
YTLE,KLSE
4190,TADAWUL
4190,HKG
KOL,NYSEARCA
CABC,OTCMKTS
HWE,WSE
IRIS,NASDAQ
IRIS,LON
ALNU,MCX
ZEC,FRA
KEFI,OTCMKTS
4163,HKG
8707,TYO
500159,BOM
500234,BOM
501391,BOM
501423,BOM
502015,BOM
502015,MUTF_CN
5021,TYO
502761,BOM
503831,BOM
504786,BOM
504988,BOM
505232,BOM
505358,BOM
505978,BOM
506146,BOM
506260,BOM
506579,BOM
506685,BOM
506919,BOM
507552,BOM
507817,BOM
507970,BOM
508941,BOM
509438,BOM
PTBL3,BVMF
ALORO,EPA
ALORT,EPA
MHH,NYSEMKT
MHH,ETR
MHH,FRA
TNDT,BKK
T4R,FRA
PNE,CVE
NNSBP,MCX
4923,TYO
511505,BOM
512289,BOM
512453,BOM
512527,BOM
513179,BOM
513532,BOM
514183,BOM
514470,BOM
516064,BOM
516108,BOM
517119,BOM
517330,BOM
517496,BOM
517554,BOM
518075,BOM
519091,BOM
519602,BOM
KBSB,MCX
4614,TYO
H27,SGX
8061,TYO
6289,TYO
MANE,ETR
MANE,FRA
521097,BOM
521248,BOM
522005,BOM
522183,BOM
523229,BOM
523672,BOM
523840,BOM
524324,BOM
524448,BOM
524594,BOM
524687,BOM
524818,BOM
526169,BOM
526783,BOM
526817,BOM
526951,BOM
5285,TYO
5287,TYO
5288,TYO
YUJ,LON
505075,BOM
QLT,NYSEARCA
QLTA,NYSEARCA
QLTA,BMV
6842,TYO
530305,BOM
530589,BOM
530843,BOM
530961,BOM
531289,BOM
531306,BOM
531449,BOM
531556,BOM
531717,BOM
532054,BOM
532140,BOM
532384,BOM
532511,BOM
532646,BOM
532742,BOM
532937,BOM
533080,BOM
533389,BOM
533482,BOM
533644,BOM
533761,BOM
534060,BOM
534615,BOM
538268,BOM
538567,BOM
538635,BOM
538771,BOM
538836,BOM
538979,BOM
539,SGX
539126,BOM
539207,BOM
539302,BOM
539437,BOM
539597,BOM
539787,BOM
539807,BOM
539957,BOM
1773,TYO
SNMN,OTCMKTS
540005,BOM
540376,BOM
43J,SGX
5480,TYO
SCEL,LON
T57,SGX
T57,FRA
OASM,STO
MPG,BKK
600005,SHA
2201,TYO
5857,TYO
8016,TYO
BDV,NYSE
BDV,LON
BDV,SGX
L5I,SGX
LII,TSE
600305,BOM
KRDMD,IST
KRDMB,IST
PVA,BME
PVA,FRA
8010,TADAWUL
8010,HKG
MF6,SGX
BCIC,IDX
5704,TYO
7150,TYO
IGS,NYSEARCA
KARN,SWX
1582,TYO
8029,TYO
583,SGX
LNRDA,ASX
LNR,ASX
1310,TYO
1310,TADAWUL
539354,BOM
5907,TYO
105630,KRX
9936,TYO
SVTZ,MCX
CYX,INDEXCBOE
PBE,NYSEARCA
ESF,ELI
AVS,LON
SFN,JSE
TBE,TSE
TBE,FRA
FRB,NYSE
FRB,INDEXEURO
AFB,FRA
FSF,LON
FSF,FRA
FSF,ETR
LST,BKK
MRB,WSE
SPCI,INDEXSP
SRH1,FRA
NBC,BKK
AXL,TSE
AXL,JSE
AXL,SGX
BDM,JSE
588,SGX
585,SGX
MAG,NYSEMKT
ECP,TSE
2491,TYO
PPH,NYSEARCA
PPH,MUTF
CKS,JSE
ADT,FRA
CPSL,OTCMKTS
D4N,SGX
RBW,WSE
IMH,NYSEMKT
IMH,CNSX
JSC,NYSEARCA
JSC,JSE
KNG,FRA
PDM,FRA
PMV,TSE
PMV,JSE
SOV,JSE
FBR,JSE
USK,FRA
EFC1,INDEXFTSE
EFC1,INDEXEURO
TPF,JSE
5406,TYO
MBO,INDEXNYSEGIS
WAN,CVE
HRS,ASX
NHLI,OTCMKTS
SCR,NYSE
SCR,CURRENCY
BANI,OTCMKTS
XLE,NYSEARCA
SFQ,SWX
3030,TADAWUL
3030,TYO
FEE,WSE
FEE1,FRA
NRCI,NASDAQ
ATC,LON
R4E,FRA
NVR,BMV
KOMM,MCX
CY6U,SGX
1393,TYO
GPE,FRA
STLG,OTCMKTS
GLTR,NYSEARCA
GLTR,LON
GLTR,BMV
GSF,CNSX
KPIG,IDX
3320,TYO
900060,KOSDAQ
1382,TYO
AXFO,STO
EIO,NYSEMKT
101400,KOSDAQ
ADCO,OTCMKTS
5398,TYO
5398,INDEXDB
AOX,SWX
3526,TYO
ER0,SGX
511503,BOM
1997,TYO
5IC,SGX
AP4,SGX
2899,TYO
3479,TYO
900950,SHA
KAM,CVE
5FW,SGX
BQN,SGX
1050,TADAWUL
TCY,LON
102940,KOSDAQ
PAB,CURRENCY
CCON,OTCMKTS
LCC,NYSE
LCC,WSE
QLI,LON
PARKEN,CPH
HDIV,NYSEARCA
GWK3,FRA
3268,TYO
MAF,FRA
MEC,LON
MSP,BIT
MSP,WSE
ROX,NYSEMKT
ROX,INDEXVIE
MESB,KLSE
MSCP,INDEXCME
NOA1V,HEL
NIBEB,SWX
100120,KOSDAQ
101490,KOSDAQ
SNA,CVE
NTC,JSE
108670,KRX
CEON,BMV
ORC,EPA
2183,TYO
INAF,IDX
INAF,INDEXDB
C06,SGX
PBO,WSE
PEHN,SWX
GAID,OTCMKTS
PIN,NYSEARCA
PKC1V,HEL
PON1V,HEL
PGH,AMS
1383,TYO
PRZ,LON
H2R,ETR
H2R,FRA
GXI,TSE
GXI,SWX
DIXY,MCX
SK3,SGX
101170,KOSDAQ
5HC,SGX
3599,TYO
3599,TPE
KSW,NASDAQ
KSW,ETR
KSW,WSE
SNGYO,IST
AGO,WSE
ALHOM,EPA
NGL,CVE
MCTC,OTCMKTS
ECDC,OTCMKTS
ECDC,LON
RCL,JSE
RCL,BKK
575,SGX
2905,TYO
2905,HKG
REM,NYSEARCA
REM,JSE
VTBR,MCX
CH8,SGX
CH8,FRA
2146,TYO
2150,TYO
