symbol,reason,origin_name,origin_index
NWSS,Just not found,NWSS,12304
NWSW,Just not found,NWSW,12306
BDVM,Just not found,BDVM,12324
NWTMF,Just not found,NWTMF,12327
CPNE,Just not found,CPNE,12332
CPNEE,Just not found,CPNEE,12333
NXB,Just not found,NXB,12354
NXCD,Just not found,NXCD,12358
NXCO,Just not found,NXCO,12360
NXLK,Just not found,NXLK,12371
XOCM,Just not found,XOCM,12375
XOHO,Just not found,XOHO,12378
NXOI,Just not found,NXOI,12379
NXOID,Just not found,NXOID,12380
NXPW,Just not found,NXPW,12392
NPHS,Just not found,NPHS,12393
NXRAE,Just not found,NXRAE,12408
NXTP,Just not found,NXTP,12423
NXSF,Just not found,NXSF,12429
NXTSF,Just not found,NXTSF,12435
NYAL,Just not found,NYAL,12439
NYBC,Just not found,NYBC,12440
NYBS,Just not found,NYBS,12442
NYBSQ,Just not found,NYBSQ,12444
NYCO,Just not found,NYCO,12446
NYCNF,Just not found,NYCNF,12457
NYER,Just not found,NYER,12459
NYHC,Just not found,NYHC,12463
NYMG,Just not found,NYMG,12469
NYNC,Just not found,NYNC,12476
NYRRE,Just not found,NYRRE,12479
NYRR,Just not found,NYRR,12480
NYTL,Just not found,NYTL,12493
NYZY,Just not found,NYZY,12498
NSRXY,Just not found,NSRXY,12505
NZDN.C,Just not found,NZDN.C,12514
NZKA,Just not found,NZKA,12521
NZRO,Just not found,NZRO,12530
NZTCY,Just not found,NZTCY,12536
ODETA,Just not found,ODETA,12544
ITRSA,Just not found,ITRSA,12545
ITRS,Just not found,ITRS,12546
OSIXQ,Just not found,OSIXQ,12550
OKFC,Just not found,OKFC,12551
OAIC,Just not found,OAIC,12558
OAKF,Just not found,OAKF,12580
OAOT,Just not found,OAOT,12584
OASIQ,Just not found,OASIQ,12598
OATS,Just not found,OATS,12617
OAX.UN,Just not found,OAX.UN,12618
OAX,Just not found,OAX,12621
OBAN,Just not found,OBAN,12623
IKGIE,Just not found,IKGIE,12627
OBAT,Just not found,OBAT,12633
OBCC,Just not found,OBCC,12635
OBJX,Just not found,OBJX,12640
OBOD,Just not found,OBOD,12657
OBPI,Just not found,OBPI,12658
OBSD,Just not found,OBSD,12669
OBTHF,Just not found,OBTHF,12676
OCAL,Just not found,OCAL,12704
OCAN.C,Just not found,OCAN.C,12706
OCAS,Just not found,OCAS,12708
OCC.B,Just not found,OCC.B,12711
AXI.B,Just not found,AXI.B,12712
OCCF,Just not found,OCCF,12713
OCCH.C,Just not found,OCCH.C,12718
OCCN,Just not found,OCCN,12721
OCDU.C,Just not found,OCDU.C,12722
OCE.B,Just not found,OCE.B,12726
PNF.B,Just not found,PNF.B,12728
OCED.C,Just not found,OCED.C,12730
OWENQ,Just not found,OWENQ,12754
OCGT,Just not found,OCGT,12764
OCGTE,Just not found,OCGTE,12766
UCCO,Just not found,UCCO,12768
UCCOE,Just not found,UCCOE,12769
HZHID,Just not found,HZHID,12772
OCIL,Just not found,OCIL,12774
OCIR,Just not found,OCIR,12778
OCIS,Just not found,OCIS,12781
OCLB,Just not found,OCLB,12782
OCLI,Just not found,OCLI,12789
OCLS,Just not found,OCLS,12796
OCMR.C,Just not found,OCMR.C,12799
OCMY.C,Just not found,OCMY.C,12801
OCNF,Just not found,OCNF,12804
OCNFD,Just not found,OCNFD,12806
OCOM,Just not found,OCOM,12809
VNWC,Just not found,VNWC,12813
TLKPE,Just not found,TLKPE,12815
TLKP,Just not found,TLKP,12816
TPLQ,Just not found,TPLQ,12817
OCPI,Just not found,OCPI,12818
ONEIQ,Just not found,ONEIQ,12826
ONEIE,Just not found,ONEIE,12827
OCRNL,Just not found,OCRNL,12839
OCSB,Just not found,OCSB,12842
OCTL,Just not found,OCTL,12844
OCUR.C,Just not found,OCUR.C,12847
OCWN,Just not found,OCWN,12848
OCWT.C,Just not found,OCWT.C,12856
OCX.SV,Just not found,OCX.SV,12863
ODDE,Just not found,ODDE,12870
ODEP,Just not found,ODEP,12871
ODIS,Just not found,ODIS,12883
EXLN,Just not found,EXLN,12884
ODMTF,Just not found,ODMTF,12888
ODR,Just not found,ODR,12891
ODSI,Just not found,ODSI,12898
INTZC,Just not found,INTZC,12902
INZCD,Just not found,INZCD,12903
ODSY,Just not found,ODSY,12905
ODWA,Just not found,ODWA,12906
OBTMY,Just not found,OBTMY,12919
OECIE,Just not found,OECIE,12933
OEDC,Just not found,OEDC,12939
OEFM,Just not found,OEFM,12944
LMDS,Just not found,LMDS,12945
OEFO,Just not found,OEFO,12946
FHCS,Just not found,FHCS,12948
APSQE,Just not found,APSQE,12954
OESI,Just not found,OESI,12961
OET/IR,Just not found,OET/IR,12964
OET.UN,Just not found,OET.UN,12965
OFB.UN,Just not found,OFB.UN,12977
OFCP,Just not found,OFCP,12979
NXL.H,Just not found,NXL.H,12987
OFFO,Just not found,OFFO,12989
OFISQ,Just not found,OFISQ,13002
OFSL,Just not found,OFSL,13017
CVGY,Just not found,CVGY,13034
CVGQ,Just not found,CVGQ,13035
CVGYQ,Just not found,CVGYQ,13037
OGAR,Just not found,OGAR,13040
KROL,Just not found,KROL,13044
OGHI,Just not found,OGHI,13060
ONGO,Just not found,ONGO,13064
OGOH,Just not found,OGOH,13066
MEDVE,Just not found,MEDVE,13068
OGI.SV,Just not found,OGI.SV,13075
OGI.A,Just not found,OGI.A,13076
OGIL,Just not found,OGIL,13077
OGLE,Just not found,OGLE,13082
OGBY,Just not found,OGBY,13086
OGSI,Just not found,OGSI,13093
OGSIY,Just not found,OGSIY,13096
OGTE,Just not found,OGTE,13098
ZFPI,Just not found,ZFPI,13101
EZTDD,Just not found,EZTDD,13108
OGZPF,Just not found,OGZPF,13114
OHBC,Just not found,OHBC,13122
OHC,Just not found,OHC,13126
OHD,Just not found,OHD,13135
OHSC,Just not found,OHSC,13141
OHSI,Just not found,OHSI,13149
VSNA,Just not found,VSNA,13151
OHSL,Just not found,OHSL,13152
OICO,Just not found,OICO,13165
OICW.C,Just not found,OICW.C,13169
OILB.C,Just not found,OILB.C,13194
OILYF,Just not found,OILYF,13208
OING,Just not found,OING,13210
OLVT,Just not found,OLVT,13214
OLVTY,Just not found,OLVTY,13215
AICIE,Just not found,AICIE,13240
BOXX,Just not found,BOXX,13246
OKCO,Just not found,OKCO,13255
OKEN,Just not found,OKEN,13270
OLYD,Just not found,OLYD,13289
NHLDD,Just not found,NHLDD,13291
OLBC,Just not found,OLBC,13299
OLCM,Just not found,OLCM,13307
OLCMF,Just not found,OLCMF,13308
OLDB,Just not found,OLDB,13312
OLDR,Just not found,OLDR,13323
OLGRE,Just not found,OLGRE,13343
OLHC,Just not found,OLHC,13350
OLKT,Just not found,OLKT,13361
OLNKE,Just not found,OLNKE,13364
OLNB,Just not found,OLNB,13383
OLOG,Just not found,OLOG,13384
OLPC,Just not found,OLPC,13392
OLTH,Just not found,OLTH,13403
OLVQ,Just not found,OLVQ,13406
OLY.A,Just not found,OLY.A,13408
OLYB,Just not found,OLYB,13411
OLYO,Just not found,OLYO,13418
OLYOY,Just not found,OLYOY,13421
OMAC,Just not found,OMAC,13433
ARTAU,Just not found,ARTAU,13437
ARTAE,Just not found,ARTAE,13438
OMCA,Just not found,OMCA,13451
OMCO,Just not found,OMCO,13456
OMGQ,Just not found,OMGQ,13463
OMEF,Just not found,OMEF,13471
OMET,Just not found,OMET,13475
OMGA,Just not found,OMGA,13479
OMGR,Just not found,OMGR,13492
OMGVE,Just not found,OMGVE,13495
OKWH,Just not found,OKWH,13506
OKWQE,Just not found,OKWQE,13508
OKWHQ,Just not found,OKWHQ,13509
MTLX,Just not found,MTLX,13526
OMKT,Just not found,OMKT,13529
OMNA,Just not found,OMNA,13532
EMHDE,Just not found,EMHDE,13534
GNPGE,Just not found,GNPGE,13537
OMNY,Just not found,OMNY,13542
OMPT,Just not found,OMPT,13546
OMQP,Just not found,OMQP,13548
OMRI,Just not found,OMRI,13556
OMTEY,Just not found,OMTEY,13559
OMTLD,Just not found,OMTLD,13566
OMTR,Just not found,OMTR,13570
CFX.UN,Just not found,CFX.UN,13573
OMVA,Just not found,OMVA,13576
OSRCE,Just not found,OSRCE,13583
OGAM,Just not found,OGAM,13585
ONBID,Just not found,ONBID,13602
ONBK,Just not found,ONBK,13608
ONCR,Just not found,ONCR,13628
OSIP,Just not found,OSIP,13633
ONDS,Just not found,ONDS,13639
ONE/PV,Just not found,ONE/PV,13651
ONE/PT,Just not found,ONE/PT,13656
ONE/PU,Just not found,ONE/PU,13660
ONEVE,Just not found,ONEVE,13663
ONE/PW,Just not found,ONE/PW,13666
ONE_PW,Just not found,ONE_PW,13667
ONEPRW,Just not found,ONEPRW,13668
ONFCD,Just not found,ONFCD,13670
ORNI,Just not found,ORNI,13674
ORNID,Just not found,ORNID,13675
MVTSE,Just not found,MVTSE,13681
ONIS,Just not found,ONIS,13683
ONNN,Just not found,ONNN,13686
ONSC,Just not found,ONSC,13701
WYNX,Just not found,WYNX,13702
CUGI,Just not found,CUGI,13704
EGGS,Just not found,EGGS,13711
EGGSQ,Just not found,EGGSQ,13712
ONTC,Just not found,ONTC,13724
ONTK,Just not found,ONTK,13725
ASTVE,Just not found,ASTVE,13730
ONXSD,Just not found,ONXSD,13745
ONXS,Just not found,ONXS,13746
OOILD,Just not found,OOILD,13760
OOIL,Just not found,OOIL,13762
OCLND,Just not found,OCLND,13764
OPHCD,Just not found,OPHCD,13784
C90317,Just not found,C90317,13790
OPAI,Just not found,OPAI,13794
ORPC,Just not found,ORPC,13813
OPCDF,Just not found,OPCDF,13815
OPHM,Just not found,OPHM,13832
OPIXE,Just not found,OPIXE,13837
OPKM,Just not found,OPKM,13843
OPLKD,Just not found,OPLKD,13851
OPLM,Just not found,OPLM,13853
OPLO,Just not found,OPLO,13857
OPLOE,Just not found,OPLOE,13858
OPMO,Just not found,OPMO,13868
OPMR,Just not found,OPMR,13876
OPMRD,Just not found,OPMRD,13877
PQUE,Just not found,PQUE,13886
OPSC,Just not found,OPSC,13896
OPTK,Just not found,OPTK,13914
OPT.UN,Just not found,OPT.UN,13915
DEQ.UN,Just not found,DEQ.UN,13916
OPTV,Just not found,OPTV,13932
AMSIV,Just not found,AMSIV,13938
OPVN,Just not found,OPVN,13940
CPNT,Just not found,CPNT,13946
CPNTE,Just not found,CPNTE,13947
OBTV,Just not found,OBTV,13958
OBBCQ,Just not found,OBBCQ,13959
OPBP,Just not found,OPBP,13960
OTIX,Just not found,OTIX,13971
ORTX,Just not found,ORTX,13972
OLFG,Just not found,OLFG,13978
ORBM,Just not found,ORBM,13998
ORCI,Just not found,ORCI,14016
ORCTF,Just not found,ORCTF,14030
ORCTE,Just not found,ORCTE,14035
MTMD,Just not found,MTMD,14047
ORFA,Just not found,ORFA,14048
ORGG,Just not found,ORGG,14055
ORGTE,Just not found,ORGTE,14069
ORIR,Just not found,ORIR,14075
ORITD,Just not found,ORITD,14077
ORKA,Just not found,ORKA,14081
ORKBY,Just not found,ORKBY,14082
WECP,Just not found,WECP,14088
OKRE,Just not found,OKRE,14098
OKMED,Just not found,OKMED,14101
ORMS,Just not found,ORMS,14109
ORNG,Just not found,ORNG,14116
OROA,Just not found,OROA,14119
ORTN,Just not found,ORTN,14141
OTCIE,Just not found,OTCIE,14143
FORQE,Just not found,FORQE,14147
ORTL,Just not found,ORTL,14154
ORU,Just not found,ORU,14156
ORVX,Just not found,ORVX,14162
ORXT,Just not found,ORXT,14166
OSBF,Just not found,OSBF,14183
OSBN,Just not found,OSBN,14184
OSFG,Just not found,OSFG,14194
OSFS,Just not found,OSFS,14198
OSGB,Just not found,OSGB,14203
OSGL,Just not found,OSGL,14208
OSGLE,Just not found,OSGLE,14209
OSHCD,Just not found,OSHCD,14215
OSH.A,Just not found,OSH.A,14221
OSHM,Just not found,OSHM,14225
OIHYL,Just not found,OIHYL,14236
OFSYF,Just not found,OFSYF,14245
OSIX,Just not found,OSIX,14261
OSKY,Just not found,OSKY,14266
OSP.UN,Just not found,OSP.UN,14285
OSTX,Just not found,OSTX,14313
OSWI,Just not found,OSWI,14319
INQ.SV,Just not found,INQ.SV,14327
OSYS,Just not found,OSYS,14329
CCMC,Just not found,CCMC,14330
OTBC,Just not found,OTBC,14332
OTODE,Just not found,OTODE,14342
OTOD,Just not found,OTOD,14343
OTODQ,Just not found,OTODQ,14344
OTGS,Just not found,OTGS,14370
OTL,Just not found,OTL,14381
OTRK,Just not found,OTRK,14384
OTU,Just not found,OTU,14410
OTWO,Just not found,OTWO,14411
OUCH,Just not found,OUCH,14413
OUBL,Just not found,OUBL,14425
OVHC,Just not found,OVHC,14429
OVNT,Just not found,OVNT,14434
OVON,Just not found,OVON,14435
OISO,Just not found,OISO,14438
OVRLD,Just not found,OVRLD,14445
OVWV,Just not found,OVWV,14455
OVX/P,Just not found,OVX/P,14460
OVX.H,Just not found,OVX.H,14462
OVYB,Just not found,OVYB,14468
OWAV,Just not found,OWAV,14470
OWED,Just not found,OWED,14473
CWRLD,Just not found,CWRLD,14476
OWHC,Just not found,OWHC,14481
OWOS,Just not found,OWOS,14485
OWWH,Just not found,OWWH,14487
OXISE,Just not found,OXISE,14494
OXISD,Just not found,OXISD,14496
OXCO,Just not found,OXCO,14505
OXGND,Just not found,OXGND,14519
OXHP,Just not found,OXHP,14528
OXTI,Just not found,OXTI,14531
OXTIY,Just not found,OXTIY,14532
OXMI,Just not found,OXMI,14540
SVIAE,Just not found,SVIAE,14542
SVIA,Just not found,SVIA,14543
OE.A,Just not found,OE.A,14544
OXPS,Just not found,OXPS,14546
OYME,Just not found,OYME,14563
OYOG,Just not found,OYOG,14566
OYR-U,Just not found,OYR-U,14571
OYR.UN,Just not found,OYR.UN,14573
OYXC,Just not found,OYXC,14574
LUXED,Just not found,LUXED,14576
LUXEE,Just not found,LUXEE,14578
SUNBD,Just not found,SUNBD,14585
OZEM,Just not found,OZEM,14598
OZLU,Just not found,OZLU,14601
OZLUE,Just not found,OZLUE,14602
GWTE,Just not found,GWTE,14605
GLERD,Just not found,GLERD,14608
OZOM,Just not found,OZOM,14613
PMIQE,Just not found,PMIQE,14646
PMICQ,Just not found,PMICQ,14647
HBRME,Just not found,HBRME,14650
HBRMD,Just not found,HBRMD,14654
PMED,Just not found,PMED,14661
PMEDE,Just not found,PMEDE,14663
PDMID,Just not found,PDMID,14666
PABT,Just not found,PABT,14695
PAGZ,Just not found,PAGZ,14751
PAYDD,Just not found,PAYDD,14773
PAKS,Just not found,PAKS,14779
PALX,Just not found,PALX,14795
PNOI,Just not found,PNOI,14832
PNOIQ,Just not found,PNOIQ,14834
PANRA,Just not found,PANRA,14840
APUU,Just not found,APUU,14849
APUUY,Just not found,APUUY,14850
PAPE.C,Just not found,PAPE.C,14859
COCAE,Just not found,COCAE,14874
OBJS,Just not found,OBJS,14903
QPSA,Just not found,QPSA,14914
PASN,Just not found,PASN,14926
PASWE,Just not found,PASWE,14930
VNXH,Just not found,VNXH,14932
PTRSE,Just not found,PTRSE,14961
STTJ,Just not found,STTJ,14967
PAWB,Just not found,PAWB,14970
PAXT,Just not found,PAXT,14985
PBAC,Just not found,PBAC,15011
PFTS,Just not found,PFTS,15012
PBB-U,Just not found,PBB-U,15016
PBB.UN,Just not found,PBB.UN,15017
PBC.H,Just not found,PBC.H,15020
PBCPE,Just not found,PBCPE,15025
PBNY,Just not found,PBNY,15030
PBCTD,Just not found,PBCTD,15037
PBEN,Just not found,PBEN,15046
AAAAD,Just not found,AAAAD,15063
PBIZ,Just not found,PBIZ,15108
PBIZD,Just not found,PBIZD,15109
GFSI,Just not found,GFSI,15111
GFSID,Just not found,GFSID,15112
PBKB,Just not found,PBKB,15120
PBKC,Just not found,PBKC,15121
PBKS,Just not found,PBKS,15127
PFBCD,Just not found,PFBCD,15130
PBMI,Just not found,PBMI,15138
PBME,Just not found,PBME,15140
NWTH,Just not found,NWTH,15142
GPCME,Just not found,GPCME,15144
PBOC,Just not found,PBOC,15154
PBOV,Just not found,PBOV,15155
PBSC,Just not found,PBSC,15170
PBTC,Just not found,PBTC,15182
PBYP,Just not found,PBYP,15204
PBYPQ,Just not found,PBYPQ,15205
NLWP,Just not found,NLWP,15219
AGWSE,Just not found,AGWSE,15221
PCAG,Just not found,PCAG,15236
PCAGY,Just not found,PCAGY,15237
PCBH,Just not found,PCBH,15260
PCCC,Just not found,PCCC,15278
PCLL,Just not found,PCLL,15288
PCLO,Just not found,PCLO,15292
PCLOE,Just not found,PCLOE,15293
PCCM,Just not found,PCCM,15296
PCHND,Just not found,PCHND,15305
PCHN,Just not found,PCHN,15306
PCDIQ,Just not found,PCDIQ,15316
PCEPRA,Just not found,PCEPRA,15320
PCEPR,Just not found,PCEPR,15321
PCEP,Just not found,PCEP,15322
PCES,Just not found,PCES,15323
PCLE,Just not found,PCLE,15377
PCLND,Just not found,PCLND,15387
PCMS,Just not found,PCMS,15397
WVWC,Just not found,WVWC,15401
WVWCE,Just not found,WVWCE,15402
WVWCQ,Just not found,WVWCQ,15404
PCNI,Just not found,PCNI,15422
PCNTF,Just not found,PCNTF,15425
PCQCU,Just not found,PCQCU,15470
PCQT,Just not found,PCQT,15474
HYPRC,Just not found,HYPRC,15479
HYPRE,Just not found,HYPRE,15482
PCRV,Just not found,PCRV,15493
IWDMD,Just not found,IWDMD,15495
PYLS,Just not found,PYLS,15499
PCSH,Just not found,PCSH,15500
PCSA,Just not found,PCSA,15506
PCSSQ,Just not found,PCSSQ,15513
PCTH,Just not found,PCTH,15532
PCTL,Just not found,PCTL,15539
PCTU,Just not found,PCTU,15543
PCTUE,Just not found,PCTUE,15546
PCV.CP,Just not found,PCV.CP,15564
PCYL,Just not found,PCYL,15572
PDGEE,Just not found,PDGEE,15587
PD.A,Just not found,PD.A,15593
PD.UN,Just not found,PD.UN,15603
SFTVV,Just not found,SFTVV,15611
SFTV,Just not found,SFTV,15612
SFTVE,Just not found,SFTVE,15615
TEWW,Just not found,TEWW,15617
TEWIE,Just not found,TEWIE,15620
WLSM,Just not found,WLSM,15630
PDEXD,Just not found,PDEXD,15647
PDGM,Just not found,PDGM,15669
PDGS,Just not found,PDGS,15671
MYMXE,Just not found,MYMXE,15674
PDHO,Just not found,PDHO,15684
PDLP,Just not found,PDLP,15716
ANSLE,Just not found,ANSLE,15720
PDSF,Just not found,PDSF,15754
PDSG,Just not found,PDSG,15758
PDSN,Just not found,PDSN,15759
PTLDE,Just not found,PTLDE,15789
PEAT.C,Just not found,PEAT.C,15803
PEBR,Just not found,PEBR,15815
PEBP,Just not found,PEBP,15816
PEBW,Just not found,PEBW,15823
PECS,Just not found,PECS,15837
PEDX,Just not found,PEDX,15849
PEGS,Just not found,PEGS,15874
PEI.H,Just not found,PEI.H,15894
PLMIE,Just not found,PLMIE,15902
PMEI,Just not found,PMEI,15904
PEM.H,Just not found,PEM.H,15920
GNUSD,Just not found,GNUSD,15959
AVUL,Just not found,AVUL,16004
VRDIE,Just not found,VRDIE,16009
CNPZ,Just not found,CNPZ,16015
DMES,Just not found,DMES,16022
PMES,Just not found,PMES,16024
PMESY,Just not found,PMESY,16025
SNMQE,Just not found,SNMQE,16037
SBAN,Just not found,SBAN,16053
PES.UN,Just not found,PES.UN,16068
PETCE,Just not found,PETCE,16083
PETDE,Just not found,PETDE,16090
PETT.C,Just not found,PETT.C,16109
PEV.H,Just not found,PEV.H,16113
PEY-U,Just not found,PEY-U,16119
PEY.UN,Just not found,PEY.UN,16120
PFACP,Just not found,PFACP,16131
PFBK,Just not found,PFBK,16140
PFBS,Just not found,PFBS,16142
PFCEE,Just not found,PFCEE,16162
PFCO,Just not found,PFCO,16165
PFDEE,Just not found,PFDEE,16170
PFDE,Just not found,PFDE,16171
TCFG,Just not found,TCFG,16172
FGRP,Just not found,FGRP,16173
AVLC,Just not found,AVLC,16176
PFDR,Just not found,PFDR,16177
PFSB,Just not found,PFSB,16191
PFFBE,Just not found,PFFBE,16202
PFFS,Just not found,PFFS,16206
PFGIP,Just not found,PFGIP,16228
RPTNE,Just not found,RPTNE,16234
RPTN,Just not found,RPTN,16235
RPTND,Just not found,RPTND,16236
MBMID,Just not found,MBMID,16238
PFKY,Just not found,PFKY,16250
PFNT,Just not found,PFNT,16270
PNLG,Just not found,PNLG,16271
GJZZ,Just not found,GJZZ,16277
PFSWD,Just not found,PFSWD,16312
PRFV,Just not found,PRFV,16322
ALYED,Just not found,ALYED,16325
VPTRV,Just not found,VPTRV,16351
VENP,Just not found,VENP,16352
CITP,Just not found,CITP,16353
PGAM,Just not found,PGAM,16354
EPR.A,Just not found,EPR.A,16360
PGX.UN,Just not found,PGX.UN,16371
PGEXQ,Just not found,PGEXQ,16383
PGF-U,Just not found,PGF-U,16384
PGF.UN,Just not found,PGF.UN,16389
PGF.B,Just not found,PGF.B,16390
PMGP,Just not found,PMGP,16402
PMGPQ,Just not found,PMGPQ,16403
POLGA,Just not found,POLGA,16405
GZFX,Just not found,GZFX,16407
GMFX,Just not found,GMFX,16409
GMZN,Just not found,GMZN,16410
TGLND,Just not found,TGLND,16412
TGLN,Just not found,TGLN,16413
INCTD,Just not found,INCTD,16415
PGLAF,Just not found,PGLAF,16443
PGLCD,Just not found,PGLCD,16450
PGNS,Just not found,PGNS,16484
POG.A,Just not found,POG.A,16493
PGR.CP,Just not found,PGR.CP,16500
PGOGY,Just not found,PGOGY,16513
PGEOY,Just not found,PGEOY,16514
PGTVD,Just not found,PGTVD,16526
PGTVE,Just not found,PGTVE,16530
PGTV,Just not found,PGTV,16531
PGTZ,Just not found,PGTZ,16535
PGUL,Just not found,PGUL,16542
PXGP,Just not found,PXGP,16565
PXGC,Just not found,PXGC,16566
LSGP,Just not found,LSGP,16567
LSCGE,Just not found,LSCGE,16570
PHAB,Just not found,PHAB,16578
PHFRQ,Just not found,PHFRQ,16590
PHFQE,Just not found,PHFQE,16591
PHBK,Just not found,PHBK,16593
BKNG,Just not found,BKNG,16600
OPWV,Just not found,OPWV,16613
OPWVD,Just not found,OPWVD,16616
UPIP,Just not found,UPIP,16619
GECXU,Just not found,GECXU,16621
PHCO,Just not found,PHCO,16623
PHELK,Just not found,PHELK,16643
PHFC,Just not found,PHFC,16649
PHGFF,Just not found,PHGFF,16650
ICPHC,Just not found,ICPHC,16655
PHGW,Just not found,PHGW,16663
PHWD,Just not found,PHWD,16696
PHWDQ,Just not found,PHWDQ,16697
PHLOY,Just not found,PHLOY,16701
PHIM.C,Just not found,PHIM.C,16702
PHLY,Just not found,PHLY,16710
PHMX,Just not found,PHMX,16728
PHNT,Just not found,PHNT,16733
PHTE,Just not found,PHTE,16734
SONTC,Just not found,SONTC,16740
SONTD,Just not found,SONTD,16742
NRVN,Just not found,NRVN,16748
SWRF,Just not found,SWRF,16749
SWRFD,Just not found,SWRFD,16751
PHMT,Just not found,PHMT,16755
PHPG,Just not found,PHPG,16759
PHPH,Just not found,PHPH,16762
PHPP.C,Just not found,PHPP.C,16768
PHIR,Just not found,PHIR,16770
PHIRE,Just not found,PHIRE,16772
PHRQ,Just not found,PHRQ,16776
PAUH,Just not found,PAUH,16779
PAUHQ,Just not found,PAUHQ,16785
PHSM,Just not found,PHSM,16796
NEOI,Just not found,NEOI,16797
PHRS,Just not found,PHRS,16806
PHSV,Just not found,PHSV,16808
PHTNE,Just not found,PHTNE,16824
PARSD,Just not found,PARSD,16830
PHXA,Just not found,PHXA,16842
SHXX,Just not found,SHXX,16845
PHYCQ,Just not found,PHYCQ,16856
PHYX,Just not found,PHYX,16867
PICZQ,Just not found,PICZQ,16891
PICG,Just not found,PICG,16893
PICI,Just not found,PICI,16894
PIF.IR,Just not found,PIF.IR,16912
PIF.UN,Just not found,PIF.UN,16914
PHCN,Just not found,PHCN,16930
PIHC,Just not found,PIHC,16933
PIIID,Just not found,PIIID,16939
PILLE,Just not found,PILLE,16946
PILLQ,Just not found,PILLQ,16948
RAU.H,Just not found,RAU.H,16951
PILY,Just not found,PILY,16956
PIREY,Just not found,PIREY,16958
PILT,Just not found,PILT,16959
PILTQ,Just not found,PILTQ,16960
RTNBD,Just not found,RTNBD,16966
PIOA,Just not found,PIOA,17008
PIOG,Just not found,PIOG,17010
PIOS,Just not found,PIOS,17025
PITL,Just not found,PITL,17052
PEAKE,Just not found,PEAKE,17058
PITS,Just not found,PITS,17060
PIVC,Just not found,PIVC,17065
LCAE,Just not found,LCAE,17067
PIXR,Just not found,PIXR,17078
PIXTQ,Just not found,PIXTQ,17083
PIZA,Just not found,PIZA,17085
PJAM,Just not found,PJAM,17091
PJC.SV,Just not found,PJC.SV,17103
PIPR,Just not found,PIPR,17106
PJTV,Just not found,PJTV,17116
PKDY,Just not found,PKDY,17136
PKI-U,Just not found,PKI-U,17161
PKI.UN,Just not found,PKI.UN,17162
GEZZ,Just not found,GEZZ,17165
PKLB,Just not found,PKLB,17167
PKPS,Just not found,PKPS,17200
PKPT,Just not found,PKPT,17204
PKPTE,Just not found,PKPTE,17205
PKCM,Just not found,PKCM,17209
WYNDE,Just not found,WYNDE,17211
PKS.H,Just not found,PKS.H,17219
PKSI,Just not found,PKSI,17220
PKSKY,Just not found,PKSKY,17221
PKTN,Just not found,PKTN,17223
PKTR,Just not found,PKTR,17227
PKVL,Just not found,PKVL,17228
PLCSF,Just not found,PLCSF,17311
PLCSD,Just not found,PLCSD,17312
VIVMF,Just not found,VIVMF,17314
PLCC,Just not found,PLCC,17316
PLDU,Just not found,PLDU,17331
PKEH,Just not found,PKEH,17334
PKEHE,Just not found,PKEHE,17335
PLEY,Just not found,PLEY,17350
PLFC,Just not found,PLFC,17352
PLGCE,Just not found,PLGCE,17369
PLI.SV,Just not found,PLI.SV,17377
PLIT,Just not found,PLIT,17381
PLLL,Just not found,PLLL,17396
PLLN,Just not found,PLLN,17397
MDCD,Just not found,MDCD,17398
PLMX,Just not found,PLMX,17412
PLNM,Just not found,PLNM,17415
PLNP.C,Just not found,PLNP.C,17421
PLNS,Just not found,PLNS,17426
GNTI,Just not found,GNTI,17427
GNTIY,Just not found,GNTIY,17429
PLNUE,Just not found,PLNUE,17434
PLPS.C,Just not found,PLPS.C,17443
PLRA,Just not found,PLRA,17445
PLRBA,Just not found,PLRBA,17447
PLRX,Just not found,PLRX,17450
PGNFE,Just not found,PGNFE,17453
NLAI,Just not found,NLAI,17455
PLT.SV,Just not found,PLT.SV,17475
PLTN.C,Just not found,PLTN.C,17482
PLUD,Just not found,PLUD,17492
AMPEE,Just not found,AMPEE,17496
HVAG,Just not found,HVAG,17499
HVAE,Just not found,HVAE,17500
PLUGD,Just not found,PLUGD,17503
PLWB,Just not found,PLWB,17515
GLGIE,Just not found,GLGIE,17517
PLWYE,Just not found,PLWYE,17520
PLZA,Just not found,PLZA,17545
PMAN,Just not found,PMAN,17564
PMAT,Just not found,PMAT,17565
PMBIF,Just not found,PMBIF,17572
PBNPF,Just not found,PBNPF,17573
PMCWI,Just not found,PMCWI,17578
PMCT,Just not found,PMCT,17591
PDM.UN,Just not found,PDM.UN,17595
PMDXQ,Just not found,PMDXQ,17600
PMDX,Just not found,PMDX,17601
PMDLE,Just not found,PMDLE,17612
PMACA,Just not found,PMACA,17629
PMGI,Just not found,PMGI,17634
PMIS,Just not found,PMIS,17650
PMMAY,Just not found,PMMAY,17668
PMOR,Just not found,PMOR,17669
PMORQ,Just not found,PMORQ,17672
PMQC,Just not found,PMQC,17681
CHRX,Just not found,CHRX,17683
CHRXE,Just not found,CHRXE,17684
CHRXQ,Just not found,CHRXQ,17686
PMRY,Just not found,PMRY,17702
PMRYE,Just not found,PMRYE,17704
PMT.CA,Just not found,PMT.CA,17724
PMT-U,Just not found,PMT-U,17727
PMT.UN,Just not found,PMT.UN,17728
PMTCD,Just not found,PMTCD,17735
PMTC,Just not found,PMTC,17737
